case,concept:name,entity,time:timestamp,value
0_5,"exit-High-(W_Validate application,W_Validate application)",segment,2016-07-13 00:00:00+00:00,128.0
0_5,"exit-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-13 00:00:00+00:00,95.0
0_5,"cross-High-(W_Validate application,W_Validate application)",segment,2016-07-13 00:00:00+00:00,160.0
0_5,"cross-High-(W_Call after offers,A_Cancelled)",segment,2016-07-13 00:00:00+00:00,208.0
0_5,"cross-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-13 00:00:00+00:00,181.0
0_5,"wt-High-(W_Call after offers,O_Create Offer)",segment,2016-07-13 00:00:00+00:00,1380573.9786000252
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-13 00:00:00+00:00,1812885.9444567263
0_5,"wt-High-(W_Call after offers,W_Call after offers)",segment,2016-07-13 00:00:00+00:00,1231989.7755263478
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-13 00:00:00+00:00,1606429.7683750093
0_5,"wt-High-(O_Sent (mail and online),W_Call after offers)",segment,2016-07-13 00:00:00+00:00,1295817.9106667042
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-13 00:00:00+00:00,899242.1083999634
0_5,"handover-High-(W_Call after offers,A_Cancelled)",segment,2016-07-13 00:00:00+00:00,10.0
0_5,"workload-High-(O_Cancelled,W_Call after offers)",segment,2016-07-13 00:00:00+00:00,28.0
0_5,"workload-High-(A_Cancelled,O_Cancelled)",segment,2016-07-13 00:00:00+00:00,14.5
0_5,to-exec-High-A_Cancelled,activity,2016-07-14 00:00:00+00:00,208.0
0_5,to-exec-High-W_Call incomplete files,activity,2016-07-14 00:00:00+00:00,246.0
0_5,to-exec-High-W_Validate application,activity,2016-07-14 00:00:00+00:00,162.0
0_5,todo-High-User_1,resource,2016-07-14 00:00:00+00:00,183.0
0_5,busy-High-User_1,resource,2016-07-14 00:00:00+00:00,242.0
0_5,"enter-High-(W_Validate application,W_Validate application)",segment,2016-07-14 00:00:00+00:00,87.0
0_5,"enter-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-14 00:00:00+00:00,107.0
0_5,"exit-High-(W_Validate application,W_Validate application)",segment,2016-07-14 00:00:00+00:00,90.0
0_5,"exit-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-14 00:00:00+00:00,113.0
0_5,"cross-High-(W_Validate application,W_Validate application)",segment,2016-07-14 00:00:00+00:00,119.0
0_5,"cross-High-(W_Call after offers,A_Cancelled)",segment,2016-07-14 00:00:00+00:00,181.0
0_5,"cross-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-14 00:00:00+00:00,193.0
0_5,"wt-High-(W_Call after offers,O_Create Offer)",segment,2016-07-14 00:00:00+00:00,1466973.9786000252
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-14 00:00:00+00:00,1853829.0078452977
0_5,"wt-High-(W_Call after offers,W_Call after offers)",segment,2016-07-14 00:00:00+00:00,1420131.8286667028
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-14 00:00:00+00:00,1622898.604399999
0_5,"wt-High-(O_Sent (mail and online),W_Call after offers)",segment,2016-07-14 00:00:00+00:00,940107.7179999948
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-14 00:00:00+00:00,985642.1083999634
0_5,"handover-High-(W_Call after offers,A_Cancelled)",segment,2016-07-14 00:00:00+00:00,7.0
0_5,"workload-High-(O_Cancelled,W_Call after offers)",segment,2016-07-14 00:00:00+00:00,18.0
0_5,to-exec-High-A_Cancelled,activity,2016-07-15 00:00:00+00:00,188.0
0_5,todo-High-User_1,resource,2016-07-15 00:00:00+00:00,151.0
0_5,busy-High-User_1,resource,2016-07-15 00:00:00+00:00,256.0
0_5,"cross-High-(W_Call after offers,A_Cancelled)",segment,2016-07-15 00:00:00+00:00,164.0
0_5,"cross-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-15 00:00:00+00:00,98.0
0_5,"wt-High-(W_Call after offers,O_Create Offer)",segment,2016-07-15 00:00:00+00:00,1553373.9786000252
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-15 00:00:00+00:00,1906753.5889512112
0_5,"wt-High-(W_Call after offers,W_Call after offers)",segment,2016-07-15 00:00:00+00:00,1358713.7424615712
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-15 00:00:00+00:00,1710741.533133332
0_5,"wt-High-(O_Sent (mail and online),W_Call after offers)",segment,2016-07-15 00:00:00+00:00,853995.9460000197
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-15 00:00:00+00:00,1072042.1083999635
0_5,"wt-High-(W_Call incomplete files,O_Returned)",segment,2016-07-15 00:00:00+00:00,842731.6519999504
0_5,"handover-High-(W_Call after offers,A_Cancelled)",segment,2016-07-15 00:00:00+00:00,7.0
0_5,"workload-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-15 00:00:00+00:00,10.0
0_5,"workload-High-(O_Cancelled,W_Call after offers)",segment,2016-07-15 00:00:00+00:00,33.0
0_5,"workload-High-(A_Cancelled,O_Cancelled)",segment,2016-07-15 00:00:00+00:00,33.0
0_5,to-exec-High-A_Cancelled,activity,2016-07-16 00:00:00+00:00,155.0
0_5,todo-High-User_1,resource,2016-07-16 00:00:00+00:00,127.0
0_5,busy-High-User_1,resource,2016-07-16 00:00:00+00:00,208.0
0_5,"cross-High-(W_Call after offers,A_Cancelled)",segment,2016-07-16 00:00:00+00:00,132.0
0_5,"wt-High-(O_Sent (online only),W_Call after offers)",segment,2016-07-16 00:00:00+00:00,881872.9249999523
0_5,"wt-High-(W_Call after offers,O_Create Offer)",segment,2016-07-16 00:00:00+00:00,1639773.9786000252
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-16 00:00:00+00:00,1928848.7748712066
0_5,"wt-High-(W_Call after offers,W_Call after offers)",segment,2016-07-16 00:00:00+00:00,1658822.5497273097
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-16 00:00:00+00:00,1730503.2771428654
0_5,"wt-High-(O_Sent (mail and online),W_Call after offers)",segment,2016-07-16 00:00:00+00:00,940395.9460000197
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-16 00:00:00+00:00,1158442.1083999635
0_5,"wt-High-(W_Call incomplete files,O_Returned)",segment,2016-07-16 00:00:00+00:00,929131.6519999504
0_5,"handover-High-(W_Call after offers,A_Cancelled)",segment,2016-07-16 00:00:00+00:00,4.0
0_5,"workload-High-(O_Cancelled,O_Cancelled)",segment,2016-07-16 00:00:00+00:00,9.0
0_5,"workload-High-(O_Cancelled,W_Call after offers)",segment,2016-07-16 00:00:00+00:00,24.0
0_5,"workload-High-(A_Cancelled,O_Cancelled)",segment,2016-07-16 00:00:00+00:00,24.0
0_5,to-exec-High-A_Cancelled,activity,2016-07-17 00:00:00+00:00,135.0
0_5,to-exec-High-W_Call incomplete files,activity,2016-07-17 00:00:00+00:00,193.0
0_5,to-exec-High-W_Validate application,activity,2016-07-17 00:00:00+00:00,134.0
0_5,todo-High-User_1,resource,2016-07-17 00:00:00+00:00,107.0
0_5,busy-High-User_1,resource,2016-07-17 00:00:00+00:00,180.0
0_5,"exit-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-17 00:00:00+00:00,84.0
0_5,"cross-High-(W_Call after offers,A_Cancelled)",segment,2016-07-17 00:00:00+00:00,110.0
0_5,"cross-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-17 00:00:00+00:00,158.0
0_5,"wt-High-(O_Sent (online only),W_Call after offers)",segment,2016-07-17 00:00:00+00:00,968272.9249999523
0_5,"wt-High-(W_Call after offers,O_Create Offer)",segment,2016-07-17 00:00:00+00:00,1738767.5184000016
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-17 00:00:00+00:00,1925592.5062363646
0_5,"wt-High-(W_Call after offers,W_Call after offers)",segment,2016-07-17 00:00:00+00:00,1617231.261916697
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-17 00:00:00+00:00,1745406.0201538526
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-17 00:00:00+00:00,1250162.2283999443
0_5,"wt-High-(W_Call incomplete files,O_Returned)",segment,2016-07-17 00:00:00+00:00,1015531.6519999504
0_5,"handover-High-(W_Call after offers,A_Cancelled)",segment,2016-07-17 00:00:00+00:00,4.0
0_5,"handover-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-17 00:00:00+00:00,2.090909090909091
0_5,"workload-High-(O_Cancelled,W_Call after offers)",segment,2016-07-17 00:00:00+00:00,11.0
0_5,to-exec-High-W_Call incomplete files,activity,2016-07-18 00:00:00+00:00,224.0
0_5,todo-High-User_1,resource,2016-07-18 00:00:00+00:00,92.0
0_5,busy-High-User_1,resource,2016-07-18 00:00:00+00:00,137.0
0_5,"enter-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-18 00:00:00+00:00,104.0
0_5,"exit-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-18 00:00:00+00:00,108.0
0_5,"cross-High-(W_Call after offers,A_Cancelled)",segment,2016-07-18 00:00:00+00:00,89.0
0_5,"cross-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-18 00:00:00+00:00,178.0
0_5,"wt-High-(O_Sent (online only),W_Call after offers)",segment,2016-07-18 00:00:00+00:00,1054672.9249999523
0_5,"wt-High-(W_Call after offers,O_Create Offer)",segment,2016-07-18 00:00:00+00:00,1777730.1414999962
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-18 00:00:00+00:00,1919002.7810449465
0_5,"wt-High-(W_Call after offers,W_Call after offers)",segment,2016-07-18 00:00:00+00:00,1890748.7123333614
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-18 00:00:00+00:00,1831806.0201538526
0_5,"wt-High-(O_Sent (mail and online),W_Call incomplete files)",segment,2016-07-18 00:00:00+00:00,881678.118999958
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-18 00:00:00+00:00,897367.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-18 00:00:00+00:00,1521350.1512499452
0_5,"wt-High-(W_Call incomplete files,O_Returned)",segment,2016-07-18 00:00:00+00:00,1101931.6519999504
0_5,"handover-High-(W_Call after offers,A_Cancelled)",segment,2016-07-18 00:00:00+00:00,6.0
0_5,"workload-High-(O_Cancelled,W_Call after offers)",segment,2016-07-18 00:00:00+00:00,15.0
0_5,to-exec-High-W_Call incomplete files,activity,2016-07-19 00:00:00+00:00,183.0
0_5,todo-High-User_1,resource,2016-07-19 00:00:00+00:00,93.0
0_5,"enter-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-19 00:00:00+00:00,85.0
0_5,"exit-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-19 00:00:00+00:00,92.0
0_5,"cross-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-19 00:00:00+00:00,155.0
0_5,"wt-High-(O_Sent (online only),W_Call after offers)",segment,2016-07-19 00:00:00+00:00,1141072.9249999523
0_5,"wt-High-(W_Call after offers,O_Create Offer)",segment,2016-07-19 00:00:00+00:00,2075681.4110000134
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-19 00:00:00+00:00,1963549.2860270287
0_5,"wt-High-(W_Call after offers,W_Call after offers)",segment,2016-07-19 00:00:00+00:00,1943496.90866669
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-19 00:00:00+00:00,1779347.6160000053
0_5,"wt-High-(O_Sent (mail and online),W_Call incomplete files)",segment,2016-07-19 00:00:00+00:00,995532.618999958
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-19 00:00:00+00:00,983767.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-19 00:00:00+00:00,1607750.1512499452
0_5,to-exec-High-W_Call incomplete files,activity,2016-07-20 00:00:00+00:00,158.0
0_5,todo-High-User_1,resource,2016-07-20 00:00:00+00:00,74.0
0_5,busy-High-User_1,resource,2016-07-20 00:00:00+00:00,139.0
0_5,"cross-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-20 00:00:00+00:00,121.0
0_5,"wt-High-(O_Sent (online only),W_Call after offers)",segment,2016-07-20 00:00:00+00:00,1227472.9249999523
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-20 00:00:00+00:00,2055212.656027024
0_5,"wt-High-(W_Call after offers,W_Call after offers)",segment,2016-07-20 00:00:00+00:00,1958997.6840000153
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-20 00:00:00+00:00,1865747.6160000053
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-20 00:00:00+00:00,1070167.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-20 00:00:00+00:00,1699563.6717499495
0_5,"handover-High-(W_Call after offers,A_Cancelled)",segment,2016-07-20 00:00:00+00:00,4.0
0_5,"workload-High-(O_Cancelled,W_Call after offers)",segment,2016-07-20 00:00:00+00:00,19.0
0_5,"workload-High-(A_Cancelled,O_Cancelled)",segment,2016-07-20 00:00:00+00:00,19.0
0_5,to-exec-High-W_Call incomplete files,activity,2016-07-21 00:00:00+00:00,213.0
0_5,todo-High-User_1,resource,2016-07-21 00:00:00+00:00,40.0
0_5,busy-High-User_1,resource,2016-07-21 00:00:00+00:00,155.0
0_5,busy-High-User_125,resource,2016-07-21 00:00:00+00:00,119.0
0_5,"exit-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-21 00:00:00+00:00,87.0
0_5,"cross-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-21 00:00:00+00:00,132.0
0_5,"wt-High-(O_Sent (online only),W_Call after offers)",segment,2016-07-21 00:00:00+00:00,1360054.3619999886
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-21 00:00:00+00:00,2083021.4861964285
0_5,"wt-High-(W_Call after offers,W_Call after offers)",segment,2016-07-21 00:00:00+00:00,2045397.6840000153
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-21 00:00:00+00:00,1955243.1237142938
0_5,"wt-High-(W_Call incomplete files,O_Accepted)",segment,2016-07-21 00:00:00+00:00,887970.8433731421
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-21 00:00:00+00:00,1156567.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-21 00:00:00+00:00,1475266.4599999588
0_5,"handover-High-(W_Call after offers,A_Cancelled)",segment,2016-07-21 00:00:00+00:00,8.0
0_5,"handover-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-07-21 00:00:00+00:00,3.0
0_5,"handover-High-(W_Call incomplete files,O_Accepted)",segment,2016-07-21 00:00:00+00:00,3.375
0_5,"workload-High-(A_Pending,W_Call incomplete files)",segment,2016-07-21 00:00:00+00:00,8.5
0_5,"workload-High-(O_Cancelled,W_Call after offers)",segment,2016-07-21 00:00:00+00:00,34.0
0_5,"workload-High-(A_Cancelled,O_Cancelled)",segment,2016-07-21 00:00:00+00:00,34.0
0_5,todo-High-User_1,resource,2016-07-22 00:00:00+00:00,31.0
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-22 00:00:00+00:00,1848440.7143600178
0_5,"wt-High-(W_Call after offers,W_Call after offers)",segment,2016-07-22 00:00:00+00:00,1080232.068500042
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-22 00:00:00+00:00,1928596.4555000067
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-22 00:00:00+00:00,1242967.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-22 00:00:00+00:00,1561666.4599999588
0_5,"handover-High-(W_Call after offers,A_Cancelled)",segment,2016-07-22 00:00:00+00:00,3.0
0_5,"workload-High-(O_Cancelled,W_Call after offers)",segment,2016-07-22 00:00:00+00:00,10.0
0_5,"workload-High-(A_Cancelled,O_Cancelled)",segment,2016-07-22 00:00:00+00:00,10.0
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-23 00:00:00+00:00,1766594.601294153
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-23 00:00:00+00:00,1872114.6076000214
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-23 00:00:00+00:00,1329367.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-23 00:00:00+00:00,1648066.4599999588
0_5,"handover-High-(W_Call after offers,A_Cancelled)",segment,2016-07-23 00:00:00+00:00,5.0
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-24 00:00:00+00:00,1491598.8487000228
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-24 00:00:00+00:00,1872559.0210000144
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-24 00:00:00+00:00,1415767.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-24 00:00:00+00:00,1734466.4599999588
0_5,"handover-High-(W_Call after offers,A_Cancelled)",segment,2016-07-24 00:00:00+00:00,3.0
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-25 00:00:00+00:00,1380703.1178333361
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-25 00:00:00+00:00,1958959.0210000144
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-25 00:00:00+00:00,1502167.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-25 00:00:00+00:00,1820866.4599999588
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-26 00:00:00+00:00,1467103.1178333361
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-26 00:00:00+00:00,2045359.0210000144
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-26 00:00:00+00:00,1588567.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-26 00:00:00+00:00,1907266.4599999588
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-27 00:00:00+00:00,1557623.8679999907
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-27 00:00:00+00:00,2131759.0210000146
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-27 00:00:00+00:00,1674967.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-27 00:00:00+00:00,1993666.4599999588
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-28 00:00:00+00:00,1509229.107000017
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-28 00:00:00+00:00,2222963.3157777786
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-28 00:00:00+00:00,1761367.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-28 00:00:00+00:00,2087269.7013332844
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-29 00:00:00+00:00,1599964.35
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-29 00:00:00+00:00,2191362.3830000334
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-29 00:00:00+00:00,1847767.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-29 00:00:00+00:00,1886988.0039999485
0_5,"handover-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-29 00:00:00+00:00,3.0
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-30 00:00:00+00:00,1536174.0755000114
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-30 00:00:00+00:00,1927638.9014999866
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-30 00:00:00+00:00,1934167.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-30 00:00:00+00:00,1973388.0039999485
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-07-31 00:00:00+00:00,1622574.0755000114
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-07-31 00:00:00+00:00,2019448.5845000148
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-07-31 00:00:00+00:00,2020567.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-07-31 00:00:00+00:00,2059788.0039999485
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-08-01 00:00:00+00:00,1708974.0755000114
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-01 00:00:00+00:00,1896306.4383333523
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-08-01 00:00:00+00:00,2106967.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-08-01 00:00:00+00:00,2146188.0039999485
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-08-02 00:00:00+00:00,1795374.0755000114
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-02 00:00:00+00:00,1982706.4383333523
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-08-02 00:00:00+00:00,2193367.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-08-02 00:00:00+00:00,2232588.0039999485
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-08-03 00:00:00+00:00,1887193.7919999957
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-03 00:00:00+00:00,2076315.53366669
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-08-03 00:00:00+00:00,2279767.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-08-03 00:00:00+00:00,2318988.0039999485
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-08-04 00:00:00+00:00,1918183.1416666508
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-04 00:00:00+00:00,1864994.3450000286
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-08-04 00:00:00+00:00,2366167.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-08-04 00:00:00+00:00,2405388.0039999485
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-08-05 00:00:00+00:00,2011793.9100000064
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-05 00:00:00+00:00,1951394.3450000286
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-08-05 00:00:00+00:00,2452567.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-08-05 00:00:00+00:00,2491788.0039999485
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-08-06 00:00:00+00:00,2026881.8339999914
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-06 00:00:00+00:00,2037794.3450000286
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-08-06 00:00:00+00:00,2538967.378000021
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-08-06 00:00:00+00:00,2589011.8019999266
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-08-07 00:00:00+00:00,2124118.6575000286
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-07 00:00:00+00:00,2135032.7595000267
0_5,"wt-High-(O_Cancelled,A_Cancelled)",segment,2016-08-07 00:00:00+00:00,2647043.223999977
0_5,"wt-High-(O_Sent (online only),A_Cancelled)",segment,2016-08-07 00:00:00+00:00,2639129.6919999123
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-08-08 00:00:00+00:00,2024902.2999999523
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-08 00:00:00+00:00,1702188.3619999886
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-08-09 00:00:00+00:00,2111302.2999999523
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-09 00:00:00+00:00,1788588.3619999886
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-08-10 00:00:00+00:00,1086058.144999981
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-10 00:00:00+00:00,1874988.3619999886
0_5,"wt-High-(W_Call after offers,A_Cancelled)",segment,2016-08-11 00:00:00+00:00,1183267.5369999409
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-11 00:00:00+00:00,1961388.3619999886
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-12 00:00:00+00:00,2047788.3619999886
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-13 00:00:00+00:00,2134188.3619999886
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-14 00:00:00+00:00,2220588.3619999886
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-15 00:00:00+00:00,2306988.3619999886
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-16 00:00:00+00:00,2393388.3619999886
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-17 00:00:00+00:00,2479788.3619999886
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-18 00:00:00+00:00,2566188.3619999886
0_5,"wt-High-(O_Sent (mail and online),A_Cancelled)",segment,2016-08-19 00:00:00+00:00,2674237.835000038
1_5,"wt-High-(O_Cancelled,O_Create Offer)",segment,2016-07-05 00:00:00+00:00,1645969.626999855
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-08 00:00:00+00:00,909839.503000021
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-09 00:00:00+00:00,996239.503000021
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-10 00:00:00+00:00,1082639.503000021
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-11 00:00:00+00:00,1169039.503000021
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-12 00:00:00+00:00,1255439.503000021
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-13 00:00:00+00:00,1341839.503000021
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-14 00:00:00+00:00,1428239.503000021
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-15 00:00:00+00:00,1514639.503000021
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-16 00:00:00+00:00,1601039.503000021
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-17 00:00:00+00:00,1699089.134333372
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-18 00:00:00+00:00,1836870.4149999619
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-19 00:00:00+00:00,1921360.0559999943
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-20 00:00:00+00:00,2007760.0559999943
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-21 00:00:00+00:00,2094160.0559999943
2_5,"wt-High-(O_Sent (online only),O_Create Offer)",segment,2016-07-22 00:00:00+00:00,2180560.0559999943
